Loan_Amount_Requested,Length_Employed,Home_Owner,Annual_Income,Income_Verified,Purpose_Of_Loan,Debt_To_Income,Inquiries_Last_6Mo,Months_Since_Deliquency,Total_Accounts,Gender,Interest_Rate
20000,2,5,148700,1,2,7.77,0,0,26,1,2
16000,7,4,66000,1,2,16.15,0,0,24,1,2
20675,3,0,0,0,2,32.11,2,0,37,1,2
12000,0,0,0,0,2,4.56,3,18,31,1,1
20000,4,0,0,1,2,11.93,0,0,25,1,1
1450,1,4,30000,2,2,10.64,0,0,16,1,0
7500,1,0,500000,1,4,4.09,0,0,36,1,0
14000,3,0,60000,2,2,20.02,1,0,15,1,0
20875,1,0,58000,1,2,15.99,0,8,14,0,2
10000,1,0,105000,0,11,2.46,0,0,16,1,0
8000,1,3,65000,1,6,15.18,0,0,20,1,0
15000,8,4,0,1,2,10.21,1,0,11,1,2
10000,5,0,70000,1,2,8.73,4,45,44,0,1
8400,9,4,21000,1,0,14.34,2,61,16,1,1
8450,5,5,45000,1,2,18.27,2,57,22,0,2
26000,3,0,140000,0,11,5.32,1,0,30,1,1
9600,1,0,80000,0,6,22.86,2,72,30,0,1
22000,7,0,52000,0,1,14.01,2,0,33,1,2
8000,8,5,36000,1,1,32.6,0,0,15,1,1
24500,1,3,0,1,2,7.75,0,0,17,1,0
8250,0,4,31000,0,2,7.98,0,0,8,1,1
10000,1,0,0,0,4,0.63,3,4,15,1,2
34100,1,5,110000,0,2,5.03,2,68,22,1,2
15000,3,0,235000,0,1,5.31,0,0,11,1,0
5150,2,3,61500,1,2,23.18,1,43,27,0,2
30000,3,0,122000,0,2,18.47,0,2,33,1,2
25000,7,4,0,0,2,25.07,1,71,55,1,2
12000,1,0,0,0,1,15.73,0,0,19,1,2
5000,1,0,0,0,9,12.35,0,0,20,1,1
3000,0,0,25000,0,1,22.39,0,43,22,1,1
23000,3,0,78000,1,1,10.48,1,0,27,0,1
13000,6,3,0,1,2,12.85,5,12,60,1,1
14500,3,5,45800,2,2,15.96,0,76,35,1,1
15000,2,3,45000,2,2,24.47,2,0,36,1,0
8725,10,3,36000,0,2,30,2,7,41,0,2
23675,1,0,48000,0,9,1.5,0,0,13,0,1
7500,2,4,50000,2,13,9.62,2,0,34,0,1
10000,3,4,0,1,2,22.62,0,14,24,0,2
1500,1,4,54000,2,2,31.04,0,8,31,1,1
4000,2,5,38000,2,0,1.17,0,0,14,1,0
9000,6,0,65000,2,1,14.31,2,0,14,1,1
18000,7,4,60978,2,2,24.98,0,0,26,1,1
20000,4,0,110000,0,4,5.48,1,8,22,0,0
10000,11,0,46000,1,2,10.83,1,31,13,1,1
6000,1,0,39600,2,4,14.67,0,0,29,1,0
7200,1,4,37200,1,2,15.55,0,51,16,1,0
8000,1,5,54000,2,1,5.71,0,0,10,0,2
9825,4,5,0,2,2,14.88,1,17,52,0,1
16000,8,0,0,2,2,22.7,0,81,18,0,0
15000,1,0,47000,2,1,13.25,1,0,24,0,1
7200,11,0,0,1,4,23.83,0,0,7,1,1
4500,2,4,44004,2,7,15.3,0,0,15,0,0
20000,1,0,100023,1,2,13.62,0,0,23,1,1
33000,6,3,150000,0,2,14.98,1,68,24,1,1
6000,4,4,50000,2,2,11.68,0,0,23,1,0
25700,9,0,115000,1,2,2.03,0,0,18,1,0
3000,2,4,0,2,1,11.61,0,0,23,1,0
30000,1,0,70000,0,2,28.51,0,0,42,1,1
10000,1,4,42000,1,2,26.34,2,1,21,1,2
33000,9,0,120000,0,2,18.79,0,0,51,1,1
18000,1,0,65000,1,1,27.09,0,0,41,1,1
16000,2,0,69500,0,2,21.88,1,0,22,1,1
14000,7,5,85000,2,6,8.22,0,0,15,1,0
10000,10,4,40000,2,1,15.72,0,0,18,1,1
5000,10,4,41400,0,9,28.02,0,0,16,0,1
20000,1,0,58000,1,2,29.96,1,9,44,1,1
35000,1,0,100000,0,9,10.31,0,0,31,0,1
12950,1,5,73000,0,2,15.47,0,0,27,0,0
12800,2,5,0,1,2,11.64,2,0,26,1,2
5550,11,4,14028,0,2,38.49,2,14,38,1,2
3000,1,5,33000,2,9,12.91,1,77,11,1,2
14525,0,4,0,1,2,26.46,0,0,11,1,1
2000,10,3,0,2,2,5.22,0,0,6,1,2
15000,2,4,115000,1,2,14.22,5,0,30,1,1
10000,3,3,45000,2,2,26.13,0,0,22,0,2
18000,0,4,0,1,2,21.56,1,24,33,0,0
6000,4,0,55000,2,13,8.12,1,27,15,1,2
4000,8,4,27000,2,1,28.71,0,6,21,1,1
25000,1,4,120000,1,2,8.95,1,65,20,1,2
8000,10,4,70000,2,2,15.46,2,58,29,0,2
14950,8,3,34000,1,2,24.07,1,36,27,1,2
18500,3,3,84000,2,9,23.47,3,0,13,0,1
24500,3,4,130000,0,1,17.9,0,57,16,0,0
10000,10,4,0,1,2,12.97,0,44,13,1,0
20000,2,0,90000,0,2,7.63,0,47,10,1,1
10000,1,0,150000,1,2,8.26,0,55,20,1,0
10000,3,4,45000,2,1,24.99,1,0,21,0,1
8000,7,5,60000,1,2,26.56,0,0,17,1,1
8000,8,5,35000,1,2,19.89,0,11,27,0,1
8000,0,3,39000,2,2,16.12,1,37,38,1,0
19975,1,0,109885,1,2,9.23,0,38,15,1,0
20000,4,4,79000,0,2,28.54,2,0,17,1,2
12000,7,0,70000,0,2,11.24,0,22,45,1,1
25000,2,0,165000,1,2,11.74,0,16,18,1,1
10000,1,4,86500,2,2,7.32,0,63,18,0,0
7200,3,5,30000,1,2,24.64,0,0,21,1,0
25000,4,4,130000,0,1,18.78,1,25,49,0,2
4500,11,0,0,0,4,32.55,0,44,33,1,1
2625,5,0,63000,2,2,0.95,1,17,7,0,2
8500,3,0,62400,0,2,8.94,0,22,11,1,1
13000,5,0,0,1,2,13.31,1,0,10,0,1
20000,1,0,93000,0,11,11.39,0,2,25,0,2
18000,3,3,40000,2,1,8.91,0,0,24,0,2
10000,4,5,33300,2,1,18.51,1,11,15,0,0
16100,4,5,56000,1,2,19.05,2,0,21,1,2
16000,1,4,0,0,1,27.29,4,52,33,1,2
10000,1,5,40000,0,2,11.67,1,26,16,1,1
10000,10,4,60000,2,2,21.68,0,0,31,0,0
2500,2,4,39996,2,2,18.54,0,17,5,0,1
20000,1,4,56860,0,2,19.25,1,22,10,1,2
15000,10,0,103000,1,1,11.12,1,0,19,1,0
21000,10,0,0,0,2,22.82,1,0,12,0,1
5300,7,0,32000,2,2,7.13,0,34,17,1,1
25000,1,0,71481.73,1,2,18.25,0,0,18,1,1
20000,0,5,100000,0,1,3.85,1,29,26,0,2
21200,8,0,48000,0,2,21.45,0,0,29,1,2
10000,9,4,56000,1,2,14.67,2,45,33,0,0
8000,8,4,58000,2,6,3.11,0,0,18,0,0
24925,11,0,0,0,2,9.99,0,71,15,1,1
8500,1,0,35000,2,2,10.84,0,0,17,0,1
2000,8,4,110000,2,9,13.59,0,0,46,1,1
10000,1,4,33400,0,1,4.89,1,21,34,1,0
25000,0,3,110000,1,4,16.18,3,4,56,0,2
2500,6,4,45288.72,1,12,20.77,0,0,18,0,1
15000,10,0,120000,0,2,11.57,1,48,34,0,2
7000,5,0,70000,1,2,10.05,0,36,24,1,0
16000,4,4,65000,1,2,19.53,0,0,23,1,1
8000,2,0,160000,0,2,19.31,3,52,36,1,0
3000,7,0,0,2,2,17.21,0,0,17,1,1
12000,0,4,65000,0,0,3.05,1,0,12,1,1
3550,1,5,32400,2,2,38.41,0,24,27,0,2
10500,10,4,45000,2,2,38.69,2,13,19,1,2
10000,1,0,0,1,2,6.21,2,33,20,1,2
8000,2,5,33000,2,1,22.35,0,0,18,1,0
12000,5,0,127000,1,4,10.25,1,43,33,0,0
14000,1,4,39000,2,1,29.66,1,0,19,1,1
8000,10,3,45000,2,0,26.9,1,21,67,0,1
13225,8,0,61000,0,2,22.01,1,0,21,1,2
4000,1,4,50000,0,9,10.07,1,18,21,1,1
16000,1,0,0,0,2,13.12,2,20,28,0,0
24000,1,4,82000,1,2,26.02,2,15,30,0,2
5500,6,4,30000,0,2,6.72,0,0,26,1,0
19725,1,3,0,1,2,16.68,0,0,20,1,1
15000,11,0,72000,0,2,32.45,1,36,27,1,1
12600,1,0,48000,2,1,14.5,0,7,14,1,1
12000,8,0,70000,2,2,19.48,0,21,14,1,1
7250,8,4,29000,2,2,23.26,0,0,22,0,1
13200,1,0,56000,1,1,18.13,0,0,35,1,0
7000,6,4,80000,2,1,9.31,0,47,25,1,0
9600,1,4,55000,1,2,25.86,0,65,44,1,1
28000,1,0,120000,1,2,23.29,0,0,51,0,2
12000,3,5,41150,1,1,20.88,0,11,18,0,1
28000,2,0,95000,0,2,29.66,0,0,19,1,1
25000,1,0,112000,1,2,17.35,0,0,18,1,0
25000,6,0,0,2,1,23.18,0,28,37,1,0
12500,1,0,69000,1,1,22.94,0,0,19,1,1
24250,10,3,60000,2,2,21.9,1,0,33,1,1
25000,1,0,120000,0,2,22.44,0,0,49,0,2
8500,6,0,165000,2,1,13.08,0,29,27,1,0
12000,2,4,55000,2,2,17.96,1,0,27,0,2
19075,3,3,52000,2,1,25.96,1,0,21,1,1
25475,1,0,57600,0,2,17.15,1,0,17,0,2
12000,4,4,42000,2,2,21.57,1,0,8,0,1
30000,1,0,132000,1,2,15.23,1,0,24,0,1
9450,11,4,27000,0,2,17.8,0,9,32,1,1
29000,6,5,117000,0,1,11.6,0,70,30,0,1
12000,6,0,82000,1,2,29.09,2,77,54,1,0
8500,2,4,63996,2,9,18.06,3,0,15,1,1
12500,10,4,137500,2,1,5.95,0,0,16,0,0
27000,2,5,72000,1,1,17.37,0,0,33,1,1
16000,11,0,58000,0,1,19.66,1,0,11,0,1
18000,3,3,100000,1,1,37.57,0,0,29,0,1
10000,2,4,43000,2,2,23.53,0,16,28,1,1
14000,8,4,40000,1,1,26.62,0,0,29,0,1
11000,3,4,44732,2,1,18.51,0,0,19,1,1
20000,1,0,120000,1,4,2.82,1,9,18,1,1
10000,7,0,100000,1,2,12.28,0,7,28,1,2
22000,1,0,55000,0,8,16.58,1,27,18,1,2
25000,10,4,65000,1,2,16.49,0,0,18,1,2
5000,11,3,18852,0,2,23.04,0,0,24,1,0
12000,5,0,60000,2,2,12.64,1,0,13,1,2
20000,7,4,0,1,1,39.45,1,0,45,0,1
5550,10,0,0,0,2,28.69,2,0,53,0,2
1600,11,4,0,0,1,7.23,0,0,6,1,1
10000,3,4,38000,2,2,12.54,1,0,7,1,1
6000,11,4,26000,2,2,28.3,0,0,5,1,1
5000,1,0,130000,0,12,7.6,1,13,43,1,1
7125,8,4,33000,1,2,6.55,0,0,6,1,2
24725,10,5,70500,1,2,18.41,0,7,36,1,1
35000,9,0,500000,1,1,6.06,0,0,16,1,2
3000,1,0,65000,2,2,16.43,0,0,26,0,0
20000,0,0,100000,1,2,15.19,0,46,30,1,1
8225,4,5,0,2,4,15.96,0,49,28,1,1
16000,2,0,155000,1,1,2.37,2,0,29,1,0
11100,3,4,33000,2,2,20.49,1,39,31,1,2
5950,3,4,30000,2,0,13.28,1,47,18,0,2
32000,0,4,107500,0,2,11.08,0,25,53,1,1
24000,1,0,115000,0,2,2.32,0,23,26,0,1
13700,7,4,48800,2,10,16.2,1,0,19,1,2
19150,9,0,0,2,2,21.78,0,5,47,1,2
8500,6,0,70800,1,4,0.02,1,0,12,1,0
3500,3,4,74880,1,0,21.55,2,36,24,1,1
7500,1,4,0,0,2,33.98,2,0,41,0,2
8400,1,4,40000,2,2,5.94,0,0,26,1,0
3000,11,5,46000,0,13,8.27,1,0,22,1,0
28000,7,4,96000,1,2,22.45,0,36,23,0,1
34475,4,0,105211,0,2,30.33,0,0,26,1,2
35000,6,0,80000,0,2,27.87,0,7,43,0,1
20000,1,3,80000,1,1,34.49,0,35,55,0,0
10500,2,3,70500,0,11,22.21,0,0,17,1,1
5800,4,4,62500,1,1,6.98,0,0,16,1,0
20000,2,5,0,0,6,9.91,1,0,38,0,1
18000,10,5,0,0,2,23.11,0,46,18,1,2
19600,3,0,150000,0,2,22.68,0,0,30,1,1
2125,0,4,22000,2,2,22.86,0,15,40,1,1
10000,2,0,35000,0,2,9.88,0,0,9,0,1
13000,7,0,168000,2,2,14.61,2,42,58,1,1
8675,2,5,50000,0,2,2.76,2,15,13,0,1
10000,7,4,61000,2,1,5.57,1,0,14,1,2
10100,5,3,38000,2,2,15.68,0,0,33,1,1
21600,8,5,54000,0,2,26.31,1,0,18,1,2
2400,5,0,19560,2,1,27.79,2,0,14,1,1
16000,1,0,132000,2,1,8.91,0,9,33,0,0
1400,0,4,20000,2,9,20.82,1,0,10,1,2
28000,10,5,90600,0,5,4.11,0,0,25,0,1
6400,1,0,60000,2,2,18.04,0,4,21,1,1
13800,1,4,47000,2,1,15.76,0,0,17,1,2
35000,10,3,120000,0,2,8.94,1,0,19,0,1
20950,2,3,50000,0,2,18.09,1,3,42,0,2
14900,1,0,107000,2,2,2.98,0,37,16,1,1
9600,5,0,63000,2,4,8.42,2,49,12,1,0
15000,1,0,43000,2,2,23.89,1,11,30,1,1
7175,7,0,50000,2,2,27.05,0,0,24,1,1
6400,1,4,42000,2,2,24.99,0,68,26,1,1
15000,8,0,0,2,2,15.99,0,65,43,0,1
10000,10,5,36000,2,2,15.23,2,0,17,1,2
9600,1,0,0,1,4,24.44,1,46,45,0,0
15000,1,0,340000,0,2,6.62,3,0,29,1,0
33000,2,5,200000,1,1,12.61,0,0,27,0,1
13000,2,5,52000,2,2,15.14,0,0,10,1,2
16800,7,5,70000,1,2,15.22,1,20,40,1,1
16000,1,4,0,0,1,26.53,0,0,20,0,1
25475,2,3,58000,0,2,23.01,1,0,45,0,1
18250,5,0,40800,2,2,14.26,1,0,20,1,2
6000,2,4,24000,0,9,21.05,0,0,30,1,1
19200,10,3,70000,1,2,19.77,0,24,25,1,1
6500,0,5,60000,2,5,1.08,3,10,11,1,1
8000,4,0,66000,2,13,11.4,0,28,19,1,2
10000,4,4,72000,0,2,8.62,0,0,9,0,1
24000,9,4,110000,2,2,14.52,1,0,15,1,0
15200,2,3,76812,0,1,25.69,1,0,19,1,1
6000,5,3,100000,2,0,14.64,3,0,16,1,0
3500,1,0,80000,0,2,13.29,0,0,9,1,1
20000,10,4,78000,2,1,12.45,0,27,12,1,1
6625,10,5,29250,0,1,33.35,0,0,26,1,1
7200,1,4,95000,2,2,27.53,0,0,22,0,1
30000,6,0,120000,0,1,14.6,3,31,45,1,2
17050,6,4,120000,1,2,4.76,0,42,30,1,0
9200,10,5,22000,1,2,19.8,0,0,19,1,0
13150,5,4,36800,0,2,22.25,0,0,19,1,2
10000,6,0,110000,2,2,12.66,3,41,32,1,2
10000,3,4,57600,0,1,17.1,0,47,23,1,2
13000,10,5,0,2,2,29.29,1,0,29,0,2
15000,10,4,76000,1,1,18.33,0,16,31,1,1
24000,0,0,0,0,4,1.22,0,37,14,0,0
15000,1,0,75000,2,4,22.53,0,39,30,1,0
19000,6,5,80000,2,2,16.61,0,18,21,1,1
7000,5,4,66000,1,1,17.16,0,40,20,1,1
22000,9,0,75000,0,1,20.83,1,50,29,1,1
3000,1,4,0,1,2,3.57,1,67,14,1,1
20000,1,0,60000,0,1,25.1,0,22,24,1,1
7000,2,5,50000,2,1,18.26,0,34,9,1,2
10000,1,4,0,1,2,10.91,1,0,8,1,2
13000,1,0,72000,0,1,11.05,3,12,47,1,2
30000,1,4,86000,0,1,28.26,0,0,21,1,1
18400,4,0,87000,2,1,23.94,3,0,27,0,1
17450,3,4,0,1,9,4.41,0,0,14,1,2
6500,0,4,55000,2,1,2.71,0,0,8,1,1
7500,10,4,82500,2,9,11.42,1,0,13,1,1
7000,0,3,87000,2,2,12.21,0,33,20,1,0
12700,1,4,39818,2,2,19.58,0,0,29,1,1
14000,5,5,52000,2,2,12.88,0,0,24,1,0
12000,1,4,42500,2,2,21.38,1,0,21,1,2
15000,0,4,40000,0,11,4.53,1,0,24,1,2
14625,10,0,70000,0,2,30.18,0,0,25,1,1
7200,0,4,70000,2,2,5.54,0,29,10,1,0
8000,5,4,24000,0,2,26.4,1,0,12,1,1
4500,1,3,24000,1,11,21.4,2,48,16,1,2
18200,1,0,75000,2,6,12.64,1,5,31,0,0
30000,5,4,84500,1,2,9.32,0,0,20,1,2
9450,2,0,0,0,11,16.51,0,0,20,1,2
35000,3,0,75000,0,1,20.9,0,0,16,1,2
10000,2,4,110000,2,2,10.47,1,34,31,1,1
12000,0,3,41000,2,1,19.29,0,0,61,1,0
18000,6,4,52000,1,2,17.77,2,0,19,1,1
8900,1,5,99400,2,1,11.77,1,33,31,1,0
5500,0,4,40000,2,2,11.7,1,0,19,1,1
20000,2,5,93500,0,2,14.9,1,27,28,1,2
3200,3,0,56566,2,1,21.49,1,0,32,1,0
24375,0,0,65000,0,2,29.45,2,0,23,1,2
7200,9,4,65000,2,7,21.84,1,51,49,1,2
7000,4,5,48000,0,2,3.38,0,0,8,1,2
29700,7,0,75000,0,2,26.32,0,73,28,1,2
9750,6,3,29000,0,2,28.68,0,0,21,1,2
7200,1,5,110000,0,2,11.01,3,0,30,0,2
21200,8,0,90000,1,2,11.07,2,62,15,1,2
18000,1,0,85000,0,2,20.38,1,50,20,1,2
15000,2,3,0,1,4,1.31,0,0,11,1,0
10000,1,0,77000,2,1,20.32,0,26,25,1,1
10000,6,0,86388,2,1,12,1,40,34,1,1
9000,2,0,60000,1,1,9.28,1,53,34,1,0
13600,9,0,32400,2,2,29.07,1,0,38,1,1
16000,3,3,101000,2,1,15.06,1,0,29,1,1
12000,10,4,52000,2,2,21,0,0,25,0,1
14000,11,0,44000,0,2,21.11,5,35,22,1,2
30000,3,0,75000,0,2,22.96,1,0,37,0,1
3000,1,0,0,2,2,30.71,1,25,30,1,1
12725,0,5,29000,1,2,13.29,0,0,18,0,2
2800,11,3,12000,0,11,17.9,1,0,16,1,2
14000,10,4,0,2,2,14.66,0,16,35,0,1
35000,10,0,131000,0,2,10.97,1,0,33,1,1
10000,10,0,0,2,2,25.14,0,0,46,0,0
4000,6,4,110000,2,2,22.07,0,0,40,1,0
33000,1,4,108000,0,2,17.77,2,14,27,0,2
12000,2,4,91000,2,2,11.12,0,78,16,1,0
20475,1,0,57000,0,2,31.22,1,0,52,0,1
7000,1,0,80000,2,9,26.71,1,0,47,1,0
3500,1,5,109000,1,9,15.47,0,46,45,1,2
2700,2,4,67300,2,9,7.81,2,31,31,1,1
17100,5,0,0,1,1,35.98,0,0,12,0,2
10000,10,4,100000,2,8,8.17,0,0,16,1,1
2900,11,4,14621,0,2,20.36,0,0,10,1,0
19000,1,0,0,0,2,32.64,0,0,38,0,2
35000,0,0,90000,0,2,15.45,0,0,21,1,2
14400,6,4,46000,1,2,28,1,0,19,0,0
25000,9,0,125000,0,2,13.56,0,23,38,1,0
21000,3,5,140000,0,2,14.3,6,0,37,0,0
12950,1,4,36000,1,2,21.5,0,0,20,1,2
24000,6,5,90000,0,2,10.19,2,57,39,1,1
10000,7,0,50000,1,2,18.94,1,39,26,1,1
28000,1,0,0,1,2,10.13,0,14,23,0,2
10000,7,0,0,2,2,16.93,0,7,26,1,1
7675,10,3,0,1,2,22.1,0,0,14,1,1
35000,1,4,120000,0,2,8.52,0,28,26,0,2
8000,4,5,61000,0,2,19.18,2,0,16,1,2
35000,1,0,107000,0,2,21.08,0,0,34,0,1
15250,4,4,51000,0,2,24.19,2,39,16,1,2
35000,1,3,80000,0,2,31.6,1,0,31,1,2
8400,4,0,0,2,2,10.61,0,5,16,1,2
17000,1,0,74000,0,2,8.53,1,19,39,0,1
9000,1,0,70000,2,4,15.22,0,16,48,1,1
5000,5,3,30000,2,4,16.4,0,0,15,1,1
12550,1,5,0,2,4,9.53,1,44,20,0,2
20000,1,4,54000,1,1,25.07,1,0,21,1,1
5000,3,0,17200,2,1,13.05,0,0,12,0,0
32000,9,0,78000,0,2,26.26,0,0,31,1,1
22600,1,5,85000,0,2,14.95,1,54,32,1,1
13000,8,3,80000,1,2,8.49,2,0,14,0,0
10300,3,4,28800,1,9,25.79,0,7,19,0,1
16000,1,4,50000,2,2,20.93,0,0,23,0,1
10600,3,4,60000,2,2,11.7,0,0,11,1,0
10000,0,5,35400,2,2,21.46,1,0,30,1,1
11100,10,3,32500,2,2,22.3,2,63,21,1,2
10000,0,0,0,0,2,25.53,2,0,58,0,0
7500,10,0,33000,1,1,23.27,1,0,12,1,0
7000,1,0,60000,2,1,12.72,0,39,22,1,1
35000,7,0,0,1,2,19.41,3,0,29,1,2
3600,0,0,127000,2,4,10.89,1,0,40,1,0
3000,3,4,90500,0,12,28.66,2,0,42,1,2
15000,1,5,0,2,2,6.7,0,66,20,1,1
1675,1,4,32000,2,2,18.34,1,16,34,1,2
23850,3,3,80000,1,2,17.18,3,17,25,1,2
20000,1,0,0,2,2,9.71,1,26,48,1,1
16000,1,5,52951.07,2,4,8.34,0,6,13,0,2
4500,1,0,68000,2,9,9.94,0,66,29,1,2
7000,3,4,93500,2,1,15.03,3,74,21,1,2
25000,2,0,0,1,2,15.28,1,0,22,0,1
20000,6,4,48000,1,2,5.95,0,0,10,1,1
20000,1,5,88000,1,2,11.71,0,0,15,1,1
15875,11,4,36000,0,2,30.33,1,0,19,1,2
26850,4,5,80000,2,9,15.8,3,28,42,1,2
13150,1,4,79895,0,2,14.12,2,39,45,1,2
8400,0,4,25000,2,1,29.9,1,0,15,1,1
11000,1,0,55000,2,1,12.66,0,0,25,0,0
24000,7,5,0,0,1,12.52,0,0,24,1,1
6500,1,4,0,0,0,27.69,0,0,29,1,2
20225,1,5,45000,1,1,20.67,3,0,18,0,0
9000,9,3,62000,2,6,25.78,1,0,14,0,0
25000,2,0,450000,1,1,5.54,5,0,32,0,1
15000,9,4,48000,1,2,8.1,0,0,12,0,1
14000,3,0,50000,1,4,16.78,4,0,17,0,2
6000,1,0,0,2,1,16.54,0,22,23,1,1
7000,4,0,75000,0,13,26.75,1,0,29,0,0
29900,2,0,78000,1,2,31.32,0,0,42,1,2
14000,1,4,145000,0,2,20.76,0,0,23,1,1
9725,0,4,38000,1,1,33.04,2,45,23,0,1
4900,0,4,0,2,2,4.38,1,58,14,1,1
10000,7,3,36800,1,1,31.26,0,43,17,1,1
14400,0,5,100000,0,1,14.76,0,19,15,1,1
6000,6,4,57400,1,2,16.64,1,0,15,1,2
18000,3,4,67000,1,2,26.92,0,0,47,0,2
26050,1,0,62218,0,1,31.5,0,0,15,1,2
15000,6,0,77000,1,9,21.51,0,0,41,1,2
5500,1,0,0,0,4,27.81,0,28,36,1,1
16500,1,0,65000,0,1,32.88,1,0,37,1,2
35000,1,0,130000,0,2,10.35,2,9,35,1,2
6000,4,4,0,2,2,9.04,0,23,30,1,1
22200,6,0,85000,1,2,8.34,3,22,24,1,2
20000,8,0,240000,1,2,6.97,0,7,38,1,0
18000,4,4,75000,1,2,9.74,1,44,17,1,1
10000,7,3,44000,1,1,30.25,1,24,38,1,0
6450,2,4,0,2,1,8.16,2,0,21,1,1
15475,6,0,94097.61,0,2,30.37,0,6,31,0,2
20000,1,5,63960,0,1,14.07,1,6,16,1,1
5500,6,0,110000,2,9,20.66,0,0,31,1,1
10000,4,3,65000,0,9,7.13,1,57,25,1,0
30000,2,5,75000,0,2,10.05,1,0,21,0,1
5000,1,0,52000,1,9,25.46,0,0,18,0,2
20000,1,4,53000,1,1,8.65,1,0,21,1,0
10000,10,4,63100,2,2,11.41,1,8,22,0,1
18375,1,3,40000,0,2,21.39,2,0,26,1,2
25000,1,4,0,1,2,14.64,0,0,15,1,1
6500,1,3,63300,0,11,35.75,4,25,31,1,1
6000,5,0,36000,2,2,20.47,0,0,19,1,2
8400,1,0,35000,2,1,17.63,1,0,32,1,1
10000,2,5,0,1,2,27.37,0,16,16,1,1
9000,7,4,68000,2,1,2.91,0,0,5,0,0
15000,10,4,65000,2,2,11.74,1,0,19,1,1
28000,6,0,90000,1,1,24.38,0,0,25,1,0
26000,9,0,65300,0,2,20.95,0,0,21,1,2
6500,1,0,55000,0,0,5.13,3,21,31,0,1
10000,1,4,50000,2,1,29.74,0,23,15,1,0
7200,10,4,38000,2,1,18.09,1,0,16,1,1
28000,1,5,83000,0,4,10.83,2,0,27,1,2
22675,1,5,54000,1,2,26.22,2,13,39,1,2
6000,2,5,52000,2,2,16.13,3,0,30,1,0
35000,1,0,150000,0,2,16.33,1,0,29,1,1
4000,3,5,85000,2,7,15.61,0,55,22,1,1
30000,1,0,0,0,11,6.92,3,9,32,1,2
15000,1,4,102000,0,9,13.56,1,0,24,1,1
6500,5,4,59280,2,2,24.73,0,31,22,0,0
9600,6,4,67000,2,2,12.74,1,0,18,1,2
12000,0,4,45000,2,2,19.84,0,58,21,1,1
12500,4,0,38000,2,4,10.52,0,0,15,0,0
19200,8,4,75000,1,2,26.67,1,7,30,1,1
5500,1,4,76000,2,1,5.21,1,58,12,1,0
12000,3,4,45000,2,1,9.09,1,0,9,0,2
24000,1,3,65000,1,2,20.33,2,18,21,0,2
21000,1,0,121000,1,2,12.66,3,0,13,1,2
10000,2,4,85000,1,2,14.05,1,23,18,1,0
5000,7,4,34580,2,2,4.65,0,0,3,1,2
13250,10,4,46800,0,2,8.49,1,29,25,1,2
5375,2,3,20500,0,0,30.91,0,9,18,1,1
9000,10,0,82000,2,2,9.38,0,73,24,0,0
21000,11,0,117720,0,2,26.52,0,0,41,1,1
4000,7,4,30000,2,2,11.34,1,0,37,0,0
19950,11,4,50000,0,2,17.02,1,0,37,1,2
6000,3,4,40000,2,2,15.15,0,0,45,1,0
10000,0,5,107000,1,9,3.49,1,0,8,1,2
15000,3,5,120000,1,1,9.53,0,48,13,1,1
34000,1,5,120000,0,4,19.69,2,19,18,1,2
15000,6,4,80000,2,1,17.97,0,0,19,0,1
6000,1,4,48000,1,2,11.8,1,0,12,1,1
24000,1,4,90000,1,2,17.11,0,0,15,1,1
35000,1,0,120000,0,2,21.68,0,42,34,1,1
4000,2,5,71000,2,2,4.68,1,0,11,1,2
12000,3,4,0,1,1,18.73,3,50,35,1,1
15000,1,3,45000,0,4,4.67,1,0,14,0,1
8000,1,0,65000,1,1,18.4,0,8,23,1,0
13200,1,4,0,1,1,14.19,1,74,16,1,1
28250,8,5,109000,0,2,16.67,0,3,23,1,2
18000,4,0,0,0,2,14.67,1,0,17,1,2
13000,6,5,40000,0,1,11.16,0,0,21,0,1
20000,1,0,63000,0,2,16.55,1,62,31,1,1
17000,3,4,70000,1,2,26.49,0,81,24,1,1
5000,10,0,23300,2,1,21.42,0,0,16,1,0
8000,7,5,35000,0,2,22.01,1,0,21,1,1
6000,3,4,68000,2,6,9.16,0,0,31,1,0
25000,1,4,72000,1,1,28.68,0,36,15,0,1
5000,11,4,37680,0,2,10.06,1,61,21,0,0
24000,10,0,60000,1,4,21.98,0,57,30,1,1
26100,1,0,77280,1,2,17.62,4,16,33,1,2
18000,2,0,130000,1,2,11.18,0,16,40,1,0
15000,1,4,49000,0,1,29.63,4,8,34,0,1
20000,2,4,70000,1,2,25.1,0,0,42,1,0
14075,11,4,125000,0,2,3.54,0,0,7,0,2
10000,4,0,54000,2,4,14.11,0,71,15,1,1
35000,2,0,110000,1,1,11.95,0,0,11,1,0
12300,1,0,70000,2,2,23.38,0,49,34,1,1
20000,1,0,95000,1,2,15.94,1,0,24,0,1
14000,1,4,40000,0,2,20.13,4,62,28,0,2
15000,1,0,75000,1,2,10.24,1,49,57,1,2
9000,1,0,57000,2,1,12.11,0,5,10,1,1
24000,2,4,0,0,2,9.93,0,0,12,1,0
10200,9,0,97300,2,2,12.22,0,8,32,1,1
15000,1,5,64000,2,2,14.71,0,3,22,1,1
2400,10,0,57000,2,9,17.01,1,18,29,0,1
4100,10,4,0,2,1,11.04,0,0,16,0,0
